transaction_id,account_id,timestamp_val,location,device_type,ip_address,transaction_amount,transaction_type,successful_login,unusual_activity
196c6dc8-e50,8fa8ae34,2024-08-08 04:07:02,London,Desktop,98.8.123.66,3866.47,Transfer,True,False
3edd9d89-43e,e0b55615,2021-06-05 06:27:37,Mumbai,Desktop,40.125.67.213,4017.82,Withdrawal,True,False
c30d30e6-801,350b0860,2021-08-01 12:06:43,Tokyo,Mobile,68.115.205.149,0.0,Login,True,False
a894aa90-65b,48817b98,2020-12-31 16:29:41,Singapore,Mobile,111.180.28.188,775.53,Withdrawal,True,False
3157e5a3-06a,ccf4ffb0,2023-07-25 12:03:22,Tokyo,Tablet,30.237.123.58,0.0,Login,True,False
374f0c2c-9c0,581993cc,2020-10-29 23:49:05,Berlin,Mobile,24.135.23.61,1839.09,Withdrawal,True,False
e3f98b20-e2f,a5dd2836,2024-01-17 13:23:06,Berlin,Mobile,45.163.190.149,1873.03,Transfer,True,False
bc9d6d7f-4d9,79c9c839,2024-07-20 07:17:32,Mumbai,Mobile,206.16.29.217,765.54,Withdrawal,True,False
dbaedddd-9d5,bda3c162,2020-11-11 23:58:37,Mumbai,Desktop,188.47.120.123,0.0,Login,False,False
00bbb670-274,29298691,2020-11-05 15:47:12,New York,Tablet,3.78.43.247,0.0,Login,False,False
6d3217de-bfd,171603b1,2024-04-29 15:16:19,Mumbai,Mobile,184.178.183.108,3994.28,Purchase,True,False
432adfc9-91e,694d7b00,2022-12-24 06:22:27,San Francisco,Mobile,117.96.41.255,3539.07,Transfer,True,False
aef2d00b-c0f,7af6cd41,2020-05-01 19:32:22,Sydney,Tablet,57.205.25.191,960.01,Withdrawal,True,False
ef8e7806-0df,1ab9f662,2022-12-14 01:05:17,Berlin,Desktop,141.179.231.103,0.0,Login,False,False
8c7e0e62-2cb,321a9240,2020-11-04 07:12:44,Sydney,Desktop,93.142.28.110,1839.94,Transfer,True,False
f727fe36-dd1,2a35ce30,2023-11-07 18:41:24,Berlin,Tablet,158.83.118.80,0.0,Login,True,False
2cb93c2b-e8c,dce70289,2022-11-21 08:13:44,Sydney,Tablet,26.68.170.72,0.0,Login,True,False
c3ea0a5e-e2d,9ec5405d,2022-11-10 22:19:25,San Francisco,Mobile,135.135.146.53,0.0,Login,False,False
4912e293-e15,34879e41,2021-07-27 16:30:31,Singapore,Desktop,202.86.101.92,0.0,Login,True,False
ae52d288-3f4,a90e319d,2024-11-06 05:42:52,Singapore,Desktop,165.9.159.238,537.97,Transfer,True,False
40597ac5-548,0aeccec7,2020-02-11 12:09:03,Singapore,Desktop,26.38.124.97,3144.75,Withdrawal,True,False
600aa90a-9e6,e214d458,2023-08-22 13:57:41,Mumbai,Mobile,30.23.0.200,615.65,Withdrawal,True,False
719d502f-f5b,6b790d01,2023-10-04 09:49:33,Tokyo,Mobile,140.61.161.142,4929.81,Withdrawal,True,False
6691cb08-012,8d93e14a,2022-09-19 03:47:41,New York,Tablet,221.7.17.33,3905.6,Purchase,True,False
03557f4f-4c8,e2ed8686,2023-08-17 04:43:20,New York,Mobile,99.220.214.218,1957.29,Withdrawal,True,False
b862811c-777,7a6e43d0,2025-03-06 17:37:08,London,Tablet,130.118.0.2,0.0,Login,True,False
88662609-463,a9ba5a27,2021-02-27 05:43:54,Singapore,Mobile,105.200.36.242,0.0,Login,False,False
c500c091-aaf,279163f4,2020-02-16 15:40:02,New York,Desktop,113.26.74.73,0.0,Login,False,False
98581ce9-2ea,e79524eb,2023-01-10 12:59:34,London,Tablet,33.159.205.221,0.0,Login,False,False
aa50bf19-04f,835c3541,2020-09-05 01:09:06,Tokyo,Tablet,219.150.12.244,2897.03,Purchase,True,False
fb1bf23c-122,cbc72f1a,2022-10-06 10:04:43,Sydney,Desktop,184.252.31.53,0.0,Login,False,False
53f8f29c-d64,869d4cb7,2022-04-22 20:43:27,Sydney,Desktop,136.29.47.243,4557.6,Purchase,True,False
3bee00d8-97e,f50d7a37,2023-06-01 13:21:47,Berlin,Desktop,72.143.157.47,2774.96,Withdrawal,True,False
4cd0ff5d-c5f,dbd165a3,2023-01-12 15:23:43,Sydney,Desktop,210.159.207.8,880.75,Purchase,True,False
ecf4fc9d-3e1,1270c935,2024-05-06 19:24:53,Singapore,Mobile,140.30.220.226,1899.73,Withdrawal,True,False
f6adce59-644,284bf962,2024-08-05 17:26:46,Tokyo,Mobile,187.52.43.199,4217.29,Withdrawal,True,False
b2b05ccb-aba,1c8d23b4,2020-04-13 08:46:01,Tokyo,Tablet,24.105.87.193,0.0,Login,True,False
6c0e16e1-291,bc9a7998,2020-11-21 22:31:13,New York,Tablet,22.32.114.246,0.0,Login,False,False
43444bee-d2e,1641d960,2020-07-22 06:50:30,Sydney,Tablet,209.17.86.127,3224.62,Withdrawal,True,False
72653447-403,972a8469,2022-10-11 17:18:15,Singapore,Desktop,36.227.202.209,3257.11,Withdrawal,True,False
55f37af7-6bf,d59f2b69,2025-01-12 05:42:00,San Francisco,Tablet,193.53.61.249,4335.44,Transfer,True,False
81714bc3-55c,1e69d7ef,2020-06-04 18:57:29,Tokyo,Desktop,15.200.12.6,4470.93,Transfer,True,False
7a1400a5-aaa,bcc4f087,2022-09-21 07:06:35,New York,Tablet,99.200.46.102,4599.76,Purchase,True,False
83d4ec66-6b5,2ba4d656,2024-08-01 05:21:23,Sydney,Mobile,204.166.139.84,0.0,Login,False,False
8c976c5c-930,581993cc,2020-05-14 01:11:37,New York,Desktop,149.31.55.146,483.3,Withdrawal,True,False
798aa939-b48,b148b2a6,2024-04-25 08:46:03,Tokyo,Tablet,3.36.177.0,2725.19,Purchase,True,False
fe7e68af-73d,d73d52ba,2021-08-26 04:11:41,Mumbai,Mobile,161.86.0.84,3705.14,Withdrawal,True,False
e53783e1-490,ef6e9295,2024-04-29 23:27:54,New York,Mobile,185.99.80.62,3787.06,Purchase,True,False
855ac022-0a2,b5ae2a56,2024-01-22 00:36:18,Mumbai,Desktop,222.201.234.217,0.0,Login,False,False
5f8d48ac-ca9,9642b052,2022-11-28 03:38:23,Sydney,Desktop,182.27.34.155,0.0,Login,False,False
77666404-da8,165607c0,2023-07-10 20:07:48,Berlin,Mobile,46.211.57.33,3037.51,Withdrawal,True,False
6d006ab4-525,ce8a5306,2023-02-08 13:16:34,London,Tablet,36.138.34.169,842.27,Transfer,True,False
ee2e6458-159,b04816fd,2023-02-04 12:40:45,Mumbai,Tablet,111.67.89.162,0.0,Login,False,False
e3435895-66a,abf2b369,2022-12-05 15:34:16,New York,Desktop,166.32.1.169,0.0,Login,False,False
735a2142-203,49646b96,2024-10-19 19:25:09,London,Mobile,4.116.103.72,3989.13,Transfer,True,False
65e653b9-413,26996aab,2024-12-31 11:59:16,Berlin,Tablet,104.184.173.172,0.0,Login,True,False
470fdfb6-c52,1d2467e2,2022-01-09 22:32:04,London,Tablet,166.194.5.75,3603.36,Transfer,True,False
c7704f1b-906,74fa65ce,2023-06-24 21:44:04,Berlin,Tablet,89.183.157.151,439.82,Withdrawal,True,False
b1cc56af-543,9c89d374,2021-09-16 09:28:31,New York,Desktop,215.163.223.116,2324.41,Transfer,True,False
3a0b5b0d-399,2b843ef3,2024-07-31 18:23:14,New York,Tablet,101.103.62.83,878.15,Purchase,True,False
d9d73014-5b8,16db80db,2020-10-03 04:42:01,London,Tablet,172.16.0.50,0.0,Login,False,True
f6257ed1-ef9,a43e558c,2022-06-06 09:49:36,Singapore,Desktop,10.162.39.238,1694.01,Withdrawal,True,False
3527f99e-526,12b99a50,2021-06-24 03:46:01,San Francisco,Mobile,188.154.26.226,100.22,Transfer,True,False
167155fb-c4d,71d79665,2022-03-14 17:15:21,Berlin,Mobile,15.44.227.83,2007.65,Purchase,True,False
eeca9950-897,412817eb,2020-04-18 15:09:14,San Francisco,Tablet,129.95.77.87,2753.89,Withdrawal,True,False
bf5c8bbc-2af,4a1954ec,2020-09-13 02:01:21,Sydney,Mobile,65.64.224.75,0.0,Login,True,False
8214c326-035,ed174fdd,2023-07-23 02:20:23,New York,Tablet,37.195.34.157,3101.72,Purchase,True,False
eb3e599f-9ff,6ef54cee,2024-05-07 23:26:04,Tokyo,Tablet,174.13.251.209,3320.82,Purchase,True,False
f4117f54-24c,8ef4d74b,2024-12-08 01:53:34,Berlin,Desktop,220.135.0.137,0.0,Login,True,False
dd15582c-25d,fe60afde,2024-03-15 08:50:46,New York,Tablet,154.126.199.253,4183.09,Withdrawal,True,False
15c78870-c20,4b0dbb41,2025-03-06 19:53:58,Mumbai,Tablet,181.45.132.34,1085.16,Transfer,True,False
5e51203b-338,7b2a7f10,2021-04-23 20:45:29,Sydney,Desktop,71.115.154.66,611.2,Withdrawal,True,False
f57dfa8c-12b,aa2fd9d1,2021-09-21 23:04:35,Tokyo,Tablet,21.0.46.173,4259.17,Transfer,True,False
1dc287e4-e87,766ecb15,2025-01-14 08:14:26,New York,Desktop,28.164.236.85,0.0,Login,False,False
309fafc1-c95,3a9048cc,2023-03-14 01:50:49,New York,Tablet,106.46.70.91,791.5,Transfer,True,False
c38b3490-0c6,dc83f96f,2021-10-22 12:41:32,Tokyo,Mobile,9.192.29.179,4874.05,Transfer,True,False
c1271bf4-760,616d41c8,2024-01-13 22:26:10,Mumbai,Tablet,209.108.5.152,4214.27,Withdrawal,True,False
fd9824c1-4bc,f7d7465d,2022-07-01 10:44:59,San Francisco,Tablet,33.67.60.121,2509.37,Purchase,True,False
be4d31b1-7cc,d36ec1bd,2024-10-03 03:06:11,Tokyo,Tablet,216.125.151.87,4907.29,Purchase,True,False
f5df482f-21c,46fc4ff2,2022-10-01 21:20:09,Singapore,Desktop,76.240.246.11,495.91,Withdrawal,True,False
45d0582a-39e,781799ff,2021-09-28 17:10:11,Sydney,Mobile,117.26.8.234,1522.3,Purchase,True,False
49666fc4-7d7,cd14eacb,2025-02-02 14:47:09,Mumbai,Tablet,21.137.195.92,3194.74,Transfer,True,False
4c54d7ac-1ac,3664cafa,2020-08-10 03:59:04,San Francisco,Tablet,142.41.119.37,1756.53,Withdrawal,True,False
af6fdb64-873,cbf925b5,2020-11-26 17:10:31,Singapore,Mobile,58.34.118.45,4642.58,Purchase,True,False
ac893a93-743,88addab1,2024-11-29 20:05:49,Sydney,Mobile,2.194.38.87,0.0,Login,False,False
083a0828-64a,6b579789,2021-08-21 14:49:16,San Francisco,Desktop,200.133.204.174,337.47,Purchase,True,False
d7e19cdf-f05,82b34384,2021-05-10 02:55:15,New York,Mobile,164.163.79.218,2751.57,Transfer,True,False
a7d0508b-5b1,79c9c839,2023-07-07 12:57:06,San Francisco,Tablet,117.193.234.31,2958.42,Purchase,True,False
cd766087-abb,a65f7b8a,2020-02-22 04:19:51,London,Desktop,68.63.162.36,3267.11,Withdrawal,True,False
b702f553-979,b6da99cd,2024-10-26 18:31:03,Sydney,Tablet,164.51.101.32,0.0,Login,False,False
563dd833-e69,581848c5,2025-01-06 03:52:07,San Francisco,Desktop,52.148.186.180,1285.77,Transfer,True,False
633c22aa-928,86351a54,2024-11-26 17:14:41,Berlin,Tablet,32.123.183.101,0.0,Login,False,False
f68d535b-caa,310c0c00,2023-02-07 09:14:36,Berlin,Desktop,125.243.185.57,0.0,Login,False,False
914e192c-966,25c73c44,2022-06-19 21:36:35,Sydney,Desktop,195.113.124.245,0.0,Login,True,False
012875e3-120,7222534d,2020-11-07 09:53:20,Mumbai,Desktop,121.46.185.125,1829.19,Purchase,True,False
79f0bd12-aa8,d65bc676,2021-03-01 02:27:04,Mumbai,Desktop,77.27.253.116,4219.97,Purchase,True,False
a29a2387-bee,0f344fe1,2020-01-06 02:37:24,Tokyo,Desktop,132.169.67.79,982.76,Withdrawal,True,False
24250f11-111,2ff3cde4,2023-08-27 11:59:48,Tokyo,Mobile,82.111.35.143,4136.07,Withdrawal,True,False
8a94c305-684,835c3541,2020-11-04 14:04:07,Singapore,Mobile,160.25.54.209,0.0,Login,True,False
e5dc4c99-0a5,ef15b821,2024-02-16 06:24:19,Mumbai,Mobile,150.162.144.115,0.0,Login,True,False
58d84934-2ce,df41e335,2020-07-06 20:49:40,London,Desktop,14.231.226.9,2817.65,Purchase,True,False
2a575f21-2ec,dc83f96f,2022-10-25 20:18:49,Singapore,Mobile,152.143.164.193,3813.32,Transfer,True,False
ce700666-488,1fb235c4,2020-06-20 08:50:17,Tokyo,Tablet,201.73.248.53,3570.9,Purchase,True,False
61fc0cdc-dcb,fdb7c107,2020-10-20 23:59:01,Mumbai,Tablet,16.144.227.242,1045.48,Transfer,True,False
de13a611-b2a,e5228d31,2024-03-26 20:26:53,San Francisco,Mobile,100.18.96.91,2848.38,Withdrawal,True,False
d54d09eb-025,0bab8f53,2023-07-02 10:54:08,Tokyo,Tablet,177.13.243.95,4339.94,Transfer,True,False
559c74fe-3d8,c71d5e60,2023-03-26 06:39:42,London,Mobile,119.225.42.187,2166.26,Withdrawal,True,False
e7c6f661-a1f,c606ddc4,2024-06-17 10:34:58,New York,Desktop,203.44.6.186,4833.29,Withdrawal,True,False
5d45fadf-e06,34b16488,2024-11-23 21:21:52,Sydney,Tablet,149.92.180.24,2266.55,Withdrawal,True,False
4e61125e-0a3,7cd0129d,2021-03-07 01:42:25,Sydney,Mobile,93.188.190.248,722.5,Withdrawal,True,False
64074bcf-725,a2607723,2024-06-06 20:55:04,Singapore,Desktop,96.14.236.175,1953.28,Withdrawal,True,False
57c5bb61-5ca,8c68720e,2021-02-07 03:27:36,London,Tablet,23.245.6.99,0.0,Login,False,False
374b4530-4e9,287d06ca,2021-10-24 15:01:10,New York,Tablet,7.174.45.22,4759.0,Transfer,True,False
ddb98d5b-294,cf0e6d2b,2024-10-01 04:53:56,Tokyo,Desktop,118.80.132.235,1605.41,Withdrawal,True,False
4dd8244e-354,59518620,2021-01-31 02:52:28,San Francisco,Desktop,59.61.123.72,4341.81,Transfer,True,False
bd78da81-ae1,3a0e618f,2024-07-03 01:55:41,Sydney,Mobile,101.120.164.245,0.0,Login,True,False
4293eca2-124,3b53f64b,2021-03-01 12:06:44,Mumbai,Desktop,215.107.160.4,4407.44,Withdrawal,True,False
f2f578b6-c75,3bdccce0,2023-06-30 10:33:37,Singapore,Desktop,123.220.169.246,0.0,Login,True,False
53a45fcc-fa5,0a872ac2,2020-04-02 19:49:44,Sydney,Desktop,112.230.46.114,1757.43,Withdrawal,True,False
2a5afd30-b1f,b32d3c81,2022-07-05 23:17:18,Berlin,Desktop,210.185.14.208,425.46,Transfer,True,False
d067094a-0b2,fcc2ed18,2020-07-10 16:31:27,New York,Mobile,100.254.183.221,3625.54,Withdrawal,True,False
3764a51b-453,ede02d33,2021-01-10 16:35:02,Berlin,Tablet,129.65.85.135,1564.45,Purchase,True,False
d14f8146-0da,7b874b4a,2021-11-07 17:29:04,Mumbai,Desktop,66.196.62.18,3916.79,Withdrawal,True,False
a9e24323-0a8,1be00f8e,2024-12-09 20:45:03,Sydney,Desktop,143.115.64.67,2218.85,Transfer,True,False
ec4f0c41-876,6bca4f86,2024-12-06 16:25:57,London,Desktop,170.20.53.16,2431.48,Transfer,True,False
86d7bae2-aab,436e3c49,2024-02-02 14:49:13,Tokyo,Tablet,220.239.2.225,3891.77,Purchase,True,False
2f603cf4-59f,29310971,2023-05-03 19:32:25,London,Desktop,51.103.65.23,1917.99,Withdrawal,True,False
b170926d-5dc,68b666d6,2023-12-13 19:23:06,Mumbai,Mobile,27.64.220.99,2221.21,Purchase,True,False
94d126ae-243,90e0f4a0,2023-09-12 15:28:47,Berlin,Tablet,171.44.75.24,0.0,Login,True,False
35ced857-9a5,cefc0e85,2021-06-28 23:16:03,Tokyo,Tablet,26.235.189.62,1887.19,Purchase,True,False
70f417b0-d32,d7825ea3,2021-03-30 22:27:21,Singapore,Tablet,162.22.127.71,1843.03,Transfer,True,False
d8fca16d-c35,efb56207,2022-08-27 18:29:53,New York,Mobile,136.206.185.76,0.0,Login,True,False
e42bf894-f5f,73253aa3,2021-06-21 18:17:37,San Francisco,Mobile,88.170.10.195,2634.47,Withdrawal,True,False
8c297bba-9be,172e8c68,2023-01-08 20:36:41,London,Desktop,105.163.17.135,4045.91,Withdrawal,True,False
bb2de18e-059,a847bce7,2023-10-30 08:10:58,San Francisco,Mobile,82.106.112.158,0.0,Login,False,False
9f71348e-730,d2eaef18,2021-11-21 23:37:51,London,Tablet,157.55.249.141,0.0,Login,False,False
3ed17f30-96e,30afe613,2021-11-15 19:05:02,Berlin,Desktop,80.56.128.35,0.0,Login,True,False
3aa24d65-c12,b8db0672,2024-05-26 07:25:34,San Francisco,Desktop,45.164.37.67,0.0,Login,True,False
37d4e6f7-343,fb756923,2020-07-30 05:29:49,Sydney,Mobile,218.208.94.183,1815.22,Purchase,True,False
77ca6681-fb9,a1230193,2023-12-21 19:00:43,Sydney,Mobile,103.48.176.231,0.0,Login,False,False
5b254ba7-894,f2dd85f6,2023-09-03 09:46:41,Mumbai,Mobile,118.243.106.156,2626.03,Purchase,True,False
ec7d59b1-4cc,4ba17233,2024-05-01 06:35:32,London,Desktop,91.151.61.243,0.0,Login,True,False
e163425e-a30,a02cbed2,2023-04-21 15:43:21,Berlin,Desktop,210.43.174.193,0.0,Login,True,False
3eae13a7-a3e,15b2c2b4,2024-09-17 22:02:27,London,Desktop,142.5.157.164,3356.93,Purchase,True,False
1a573620-ee5,02aa1c76,2024-03-07 09:50:01,Berlin,Mobile,186.67.36.211,1354.5,Withdrawal,True,False
f1c5c347-207,13483fb3,2022-04-13 16:25:55,New York,Desktop,147.247.55.81,1394.84,Withdrawal,True,False
68e8c27e-77a,fe12ace5,2024-10-26 16:39:23,Mumbai,Mobile,11.48.210.126,4667.73,Purchase,True,False
65550121-511,5256f928,2020-12-21 14:42:12,Singapore,Mobile,157.112.102.184,3620.44,Transfer,True,False
5d22dadc-5a6,a02cbed2,2020-09-01 02:50:04,New York,Desktop,86.55.140.207,4482.816546944316,Withdrawal,True,True
8b85a38e-a02,6b15c11b,2020-10-27 23:41:28,Sydney,Tablet,83.35.8.195,0.0,Login,False,False
df79e479-9b1,ed1115d7,2021-01-15 23:26:02,San Francisco,Desktop,3.155.13.71,3242.12,Withdrawal,True,False
9bb15579-871,9a11ddf4,2023-03-30 03:09:37,Tokyo,Desktop,210.195.189.151,0.0,Login,False,False
d5788ef6-703,e4855aa1,2020-03-26 11:32:21,San Francisco,Mobile,68.154.40.82,0.0,Login,False,False
2fa4cc4b-baa,1b1f2eb1,2021-01-26 16:19:57,London,Tablet,128.128.122.71,156.2,Purchase,True,False
2b2e9823-67e,d0ef0cd4,2023-07-12 06:05:18,Mumbai,Tablet,9.222.185.124,3094.33,Purchase,True,False
e059a5e6-a39,91b0e1d9,2022-03-21 07:47:47,Singapore,Desktop,99.31.110.69,2552.45,Purchase,True,False
7b40f189-fc2,b972393a,2020-08-02 20:50:01,Mumbai,Mobile,188.235.197.68,2733.29,Purchase,True,False
c38a3adf-556,86c45e42,2023-07-21 00:10:23,London,Mobile,149.248.146.170,1803.52,Purchase,True,False
1133a266-c68,ca27cd69,2021-04-17 18:48:42,London,Desktop,169.144.12.96,416.55,Purchase,True,False
94fc14f0-156,a92f85fe,2025-02-21 12:59:11,Tokyo,Mobile,174.97.2.55,974.76,Withdrawal,True,False
1af95401-b4c,6b382a0a,2020-01-04 19:35:01,Tokyo,Desktop,143.211.122.63,4754.22,Withdrawal,True,False
57102ec2-204,2db13deb,2020-04-09 22:32:09,New York,Mobile,207.202.111.93,2049.41,Withdrawal,True,False
3d76c0bc-2e5,40b374f8,2023-11-04 06:23:32,San Francisco,Mobile,40.247.62.4,2338.75,Withdrawal,True,False
9cf86246-823,6605de3c,2020-04-21 00:28:39,London,Tablet,163.62.193.106,0.0,Login,False,False
405357bd-b67,b6da99cd,2024-10-17 07:43:32,Singapore,Desktop,177.247.67.222,273.02,Withdrawal,True,False
f1fef266-c66,9364ecb5,2021-09-26 21:16:13,Mumbai,Desktop,199.41.204.196,197.46,Purchase,True,False
35a3dd25-652,de8ede0b,2020-09-01 06:09:08,Sydney,Desktop,184.244.110.195,3588.74,Transfer,True,False
7473c3fa-baf,34ec5264,2020-07-26 03:54:12,Sydney,Mobile,166.46.53.26,2695.09,Withdrawal,True,False
3590a0e0-d9d,96b93974,2020-02-20 05:01:04,Berlin,Desktop,159.173.4.63,0.0,Login,False,False
5c936fad-4b9,8a45a905,2022-12-22 19:51:07,Berlin,Mobile,84.114.13.237,2548.44,Purchase,True,False
260c5381-185,8f1c3fa0,2021-08-11 22:22:24,Tokyo,Tablet,70.210.150.157,1223.19,Transfer,True,False
93ce40d5-ee4,8d56bff6,2023-01-20 09:52:59,Tokyo,Mobile,60.94.2.164,3726.31,Purchase,True,False
5b9de09f-3c6,21962a11,2024-12-07 12:37:12,Tokyo,Mobile,12.24.53.44,0.0,Login,True,False
e5fe9ce5-731,7b1dbca3,2020-03-07 09:25:44,Berlin,Mobile,206.57.245.74,849.5,Withdrawal,True,False
d60b79da-8e7,8dedf9fb,2023-07-03 07:34:50,New York,Desktop,123.220.195.5,2807.336288014135,Transfer,True,True
b0a0bf90-8c5,846af2e6,2023-04-09 20:52:56,London,Mobile,145.71.253.232,0.0,Login,False,False
ef6e14c7-e79,c4b27b21,2020-12-09 18:35:43,Tokyo,Tablet,98.93.88.43,2308.95,Transfer,True,False
c75901b9-022,5fa5e0aa,2021-12-27 17:07:09,Berlin,Tablet,185.1.170.114,0.0,Login,True,False
c3b63b2d-70c,ed6f4ee3,2023-12-26 15:14:34,Sydney,Desktop,172.46.41.232,1438.54,Transfer,True,False
46eaa920-849,a7e29299,2024-07-10 18:58:58,Berlin,Desktop,168.177.134.116,1244.84,Purchase,True,False
71882238-295,4398018f,2022-10-19 23:09:53,San Francisco,Mobile,4.110.241.217,3229.74,Transfer,True,False
fbc87746-8dd,4ec3f970,2024-02-11 01:53:39,Singapore,Tablet,192.176.47.112,3258.35,Withdrawal,True,False
55f39eb4-206,5c91f845,2020-06-17 22:39:23,New York,Tablet,59.195.4.157,4124.34,Withdrawal,True,False
d1415075-bae,2c8fabbc,2021-07-03 10:05:27,Sydney,Desktop,22.36.111.220,0.0,Login,False,False
1f77e93a-f05,19b7775f,2022-05-31 12:04:18,Mumbai,Mobile,122.43.4.8,0.0,Login,True,False
24cc2319-a40,f1b2f143,2025-01-03 04:20:38,Tokyo,Tablet,92.41.212.255,2094.37,Purchase,True,False
8e823858-f76,6e4c1501,2020-07-22 00:00:55,Mumbai,Desktop,176.63.162.7,374.69,Transfer,True,False
332cbc01-4b9,f7ebc69a,2021-08-20 08:32:17,New York,Desktop,77.89.163.214,0.0,Login,False,False
e018c842-71c,bcc4f087,2024-03-02 05:35:27,London,Desktop,80.101.134.145,1375.6,Purchase,True,False
fbc3f5b1-75c,7092947d,2022-12-10 13:25:18,Singapore,Tablet,198.175.111.184,4900.23,Transfer,True,False
20246f6a-74c,e886a011,2022-01-10 08:53:31,San Francisco,Mobile,48.132.151.235,2985.33,Transfer,True,False
827b7871-f75,6d3ee1dc,2022-08-25 18:44:02,Singapore,Desktop,197.173.118.189,3551.59,Withdrawal,True,False
c7f9ddef-de4,eb2263dd,2021-08-25 05:24:36,London,Tablet,109.81.216.242,46.72,Purchase,True,False
7281127d-2e9,f53ba020,2021-11-18 01:59:36,Sydney,Tablet,43.202.166.0,2595.85,Transfer,True,False
31452d7f-01e,d0b3d752,2023-10-17 12:05:47,San Francisco,Mobile,123.42.18.98,197.27,Withdrawal,True,False
ed84c7a3-383,ae9bec36,2021-12-15 18:10:35,San Francisco,Desktop,15.223.217.250,2850.46,Withdrawal,True,False
e139616f-7e7,7e6ae55c,2024-01-21 09:27:40,Tokyo,Desktop,218.221.45.165,0.0,Login,False,False
151f29e3-c9e,e9a7f5e0,2024-03-05 16:44:38,Berlin,Tablet,180.126.7.85,4604.65,Withdrawal,True,False
03203553-4e2,f1da833d,2021-05-12 14:08:58,Berlin,Desktop,192.130.227.139,4842.41,Purchase,True,False
ffeed1fe-ede,e182701b,2021-04-11 23:31:03,New York,Mobile,100.35.255.79,2707.36,Transfer,True,False
4d3ceb13-8d9,7d05121c,2020-05-26 18:05:21,London,Desktop,99.212.31.194,2296.44,Withdrawal,True,False
cb38cdda-086,7ec391ef,2023-03-04 16:03:50,Berlin,Mobile,214.185.239.2,4725.64,Withdrawal,True,False
3d690065-694,b8943df8,2020-06-17 19:19:15,Singapore,Mobile,84.22.124.38,3371.31,Withdrawal,True,False
a3d224f8-47a,b92da22b,2024-08-14 03:55:39,San Francisco,Tablet,99.5.72.140,333.85,Purchase,True,False
9f70d721-bb1,8f964685,2021-08-09 08:18:43,Sydney,Desktop,53.175.94.79,0.0,Login,False,False
5232d8b8-e00,e1ccff0d,2022-08-03 02:31:16,Sydney,Desktop,158.178.72.137,2333.97,Withdrawal,True,False
b9cad3c4-50b,64ad1905,2020-12-20 20:19:46,Tokyo,Tablet,171.61.3.31,1208.82,Withdrawal,True,False
7f50a04c-7f7,23a10fdd,2022-09-23 12:06:56,Sydney,Desktop,114.149.245.51,0.0,Login,False,False
e364b332-df2,7d2d93e8,2021-08-12 23:12:02,San Francisco,Desktop,26.22.128.127,2354.32,Withdrawal,True,False
867d12a6-8b2,8baaf744,2021-04-30 04:29:09,Singapore,Mobile,4.181.189.236,2282.77,Purchase,True,False
d0436d90-3e6,84aeffbe,2023-05-08 18:57:48,Berlin,Tablet,90.205.90.13,2914.9,Purchase,True,False
56d3c165-18e,75b17a55,2022-07-19 05:55:59,Sydney,Tablet,96.71.10.84,1790.28,Transfer,True,False
9b08021f-4b9,d8842354,2022-03-17 12:28:00,Singapore,Tablet,188.33.196.133,829.71,Withdrawal,True,False
aab7f4be-425,e645bb00,2023-12-13 18:57:49,Sydney,Tablet,27.102.79.111,2523.56,Transfer,True,False
df0de66d-f18,dabac50d,2024-11-17 22:47:06,Berlin,Tablet,80.174.145.115,4152.71,Withdrawal,True,False
5a763c0a-659,e5f95507,2023-08-24 16:27:59,London,Tablet,49.76.8.1,3323.42,Withdrawal,True,False
cd82ef51-a3f,f5141058,2020-10-24 03:03:41,Singapore,Desktop,193.217.31.243,1698.46,Transfer,True,False
39c3e1da-cda,4c4b52aa,2022-04-29 18:18:41,Sydney,Desktop,193.8.253.177,4678.26,Purchase,True,False
69c96a9a-5d9,4a832ab5,2022-12-18 12:37:18,Singapore,Tablet,79.227.171.16,0.0,Login,True,False
99c0ba3a-aaa,4c91ef0e,2021-05-25 08:32:22,Sydney,Desktop,173.186.181.73,4561.92,Purchase,True,False
882a0b7b-b14,6c5ccba7,2022-10-07 09:07:07,San Francisco,Tablet,53.42.122.13,0.0,Login,False,False
d28bcdb0-980,d56ce8ea,2021-04-21 23:49:17,Berlin,Tablet,107.107.36.107,1054.65,Purchase,True,False
728d691e-6d4,1578d709,2022-07-19 00:05:04,Mumbai,Tablet,17.41.190.65,0.0,Login,False,False
1570fc6d-6ec,7414e3e1,2023-06-22 12:01:29,New York,Mobile,192.75.166.37,0.0,Login,True,False
4c6c8ed2-ebd,65787d0c,2021-06-05 06:03:02,Sydney,Desktop,124.223.186.251,0.0,Login,False,False
d7e3fd17-947,256df639,2022-03-13 07:52:32,Sydney,Desktop,88.112.231.4,206.69,Transfer,True,False
5f22e897-265,fde91c42,2023-04-09 11:21:34,Mumbai,Desktop,141.25.160.235,3709.13,Transfer,True,False
986ce3c4-a48,a33b3dfd,2021-05-27 15:49:48,Mumbai,Tablet,168.51.172.4,8893.498352552977,Transfer,True,True
a6f03ec4-a3a,9a0f09e9,2021-11-26 02:12:27,New York,Desktop,214.210.139.208,0.0,Login,False,False
148c5b22-bbc,2e85cb21,2021-05-10 17:28:51,Mumbai,Tablet,142.97.84.4,4839.64,Withdrawal,True,False
